T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
32.0,1.2682680475210528,1.4814331975153117,1.122751957923414,1.090999269471507,1.3901708536655661,1.4519439373746037,1.017986278187863,1.1500320354294156,1.0176276821664498,1.3922633626795424,1.3922633626795424,0.8145334681902421,0.700511164819207,1.141999458050471,1.1468364738411596
33.0,1.2670541688430397,1.3808611617037552,1.0443927007935736,1.0250504077714786,1.3645554277882253,1.4063088499549958,1.0077309165438852,1.072131901439305,0.9659779967275931,1.2073445906842057,1.2073445906842057,0.8448168603602368,0.6552863995198484,1.105082300912526,1.1690494124696407
34.0,1.2412172822768803,1.4343340158445197,1.0388837057759774,1.0212741777205652,1.3296987757036505,1.3693716817772688,1.0020474412852254,1.064781412513738,0.9676000980662557,1.1870242743904493,1.1870242743904493,0.8589244185093062,0.6851250793099921,1.0940304442124262,1.1518805130560206
35.0,1.2471663892855103,1.411264500615012,0.9975411577120676,1.060504382919615,1.320344061359721,1.3360412815856895,0.9995171630720121,1.014035094414904,0.9376753624335691,1.2003981054796138,1.12347502687012,0.8781343943007686,0.6515990408294106,1.0468131523434452,1.1694937065819095
36.0,1.2901095645465122,1.327258362544179,1.0336034167599717,1.0549846117507509,1.346430612156941,1.3613353809638773,1.0682838455594292,1.0208621212014537,0.8776866666323065,1.196264036854279,1.1374405061529014,0.9393429591821477,0.7172922598726756,1.0433024777998394,1.1137803920510052
37.0,1.2923494118762004,1.3263246306242842,1.062129580188808,0.9973686924429513,1.3417314256379225,1.3572848039575849,1.093123876797582,1.0210406244645067,0.8697082445327358,1.2074143400307784,1.1547827599295457,0.977855543714572,0.7265470232797812,1.0708719551093488,1.0811125718946166
38.0,1.2797172659868565,1.2868469567728595,1.056156757999623,1.0049905669555896,1.318358497540639,1.3097028526126404,1.0565526545615969,0.9879761957113078,0.8623915188332614,1.213075511102545,1.1714088435224026,0.982462449152193,0.7495399539484165,1.1048473165664874,1.029809484679982
39.0,1.2683915799341647,1.275674985628428,1.0536164413892073,0.9641929306187272,1.3053842298950267,1.297906618585258,1.0540505925571313,0.9709307476651707,0.8675629608922526,1.204219593470765,1.1642195925938281,0.9825659375274663,0.7189603421318409,1.1000554102451892,1.028378642963234
40.0,1.2187278492302624,1.261441677396991,1.0325496129326643,0.9563003521159715,1.2848562711227607,1.2777849207302112,1.0334666994217876,1.0194664687185904,0.8728682928638097,1.1630895288218572,1.1286067694451876,0.9514778973841654,0.8130355679288829,1.0729330463036215,1.0110763546148847
41.0,1.215334946887837,1.2387216637270226,1.0475819874814332,0.977639867171783,1.257707455518486,1.250410035109907,0.9987456774549359,1.0363705131890852,0.8714402235935406,1.165738101442232,1.1344881007571253,0.9555826614037843,0.79931348343555,1.0843756513601932,0.9966688069279754
42.0,1.1865544917313342,1.208424443142485,1.041220612796521,0.9802774911581754,1.222469130133279,1.2154223271692444,0.9985970068364659,1.0050755161341214,0.8884016215731552,1.1159767365399154,1.0889497089203635,0.9615813992834663,0.8264296777974259,1.0733430608545507,0.9969241901453809
43.0,1.2016915050548274,1.1937364020205803,1.0170190788483022,0.9310696609107595,1.2346766644047462,1.2202326765213276,0.948070539787547,1.0354459871697692,0.8862068134102585,1.0714818638594839,1.0464818633113986,0.9685886927487355,0.7890990968480149,1.0817793753979354,0.9759004707691223
44.0,1.2400229667009006,1.214160790537435,0.9458021582727177,0.8993928142038122,1.2182819635069166,1.2222532817655511,0.8724060423144746,1.0135153054931412,0.8650712541983022,1.0464908739582577,1.0247517430468789,0.9675502905099856,0.7815604327057484,1.071295162106807,0.9438756584186846
45.0,1.2169361974132138,1.2145334895345112,0.9403369342842259,0.8969033009075261,1.2166648663049913,1.1994565518560734,0.8714403645774956,0.994950312134381,0.8645521337005301,1.0348750015594934,1.0144668378467707,0.9811159551870563,0.7861050682687926,1.0582810152654396,0.938992813624877
46.0,1.179244098420578,1.1857366638566664,0.904410385842642,0.9087911839324904,1.1861305014247596,1.160969641842325,0.8694269622888868,1.0111660269546203,0.8643551093167455,1.0153174418431026,0.9808346843631163,0.9529759893253653,0.763532594381155,1.0351033331548019,0.9475639637403707
47.0,1.1895778125630243,1.1800296745046701,0.8950529804833712,0.9151924220953672,1.1698552457196723,1.1450932772289966,0.8703582698870804,0.9814050884792875,0.8674523381013994,1.0081198795730797,0.9605008330042035,0.9397991205036671,0.7330285042896229,1.0171677441819447,0.943783729508137
48.0,1.1548110756456142,1.1706226819682302,0.8748850419537577,0.9027267753558592,1.1240076227800837,1.1017278509657755,0.8558851503576619,0.9824953891429655,0.8693044648631473,0.9664172694202183,0.9241637492253,0.9336225332316888,0.7643474437404083,1.0023864875885247,0.9371437878265021
49.0,1.1598907717101723,1.161468930340963,0.8268141832690706,0.8691569493313626,1.1103859745074365,1.0761563379614725,0.8407097806742809,0.9864480503897664,0.872560364918263,0.9237975851202588,0.8843239017802693,0.9064517996377129,0.7612196920478627,1.0098464471783535,0.9309589946601511
50.0,1.1328365109862297,1.149764963026425,0.8006054681097484,0.8305446406854852,1.0895705904930815,1.059872927088578,0.8413608905063644,0.9786919783714624,0.8760593964953067,0.8917316546541512,0.8564375377854547,0.8716678654277156,0.753525524225977,1.0108946553584786,0.9215942517100304
51.0,1.06724665068587,1.1319652548518526,0.7640600385811512,0.7928954094084308,1.0708761408951397,1.0407608522947536,0.8527471500807992,0.9480607783959625,0.8730070022295711,0.8334637584684534,0.8008550635354186,0.8148687177479956,0.7380660307618614,1.0089809021917435,0.9294478061576793
52.0,1.0230286032468727,1.1195854706336408,0.7508948497669407,0.7820127696578607,1.0591028417846842,1.0284057997222307,0.8477932498509774,0.9082975124257585,0.8522273685735073,0.8155036998525521,0.7852006702178127,0.8024333729908776,0.7269102004521152,0.9884931695509857,0.9249435555926914
53.0,0.9741795237172378,1.0924521732596595,0.7246932669846885,0.762734055856905,1.0425155937901274,1.0164482132305008,0.8580016184873387,0.8678168899440201,0.835557146534405,0.7854558730398641,0.7576780958746864,0.7862857257580976,0.6928069858138202,0.9977605074974696,0.9143778886361255
54.0,0.9505565057748306,1.0921378324417677,0.7040568988351709,0.7590301205103732,1.0305897730489288,1.008544278522345,0.8528089389872937,0.8167600540975577,0.8436944171588716,0.8076272489062634,0.7819862238307146,0.7814204606616104,0.6914140294522706,1.0027065939842126,0.9154782010205147
55.0,0.9022187498346468,1.063040246949613,0.667858787604808,0.7216172799081962,1.0122279695801701,1.0076725016874015,0.8527472898977664,0.782277965046893,0.7981293528667552,0.7655912636336368,0.742514341065643,0.7345463858530614,0.6305905064014907,0.9643485147570046,0.9088542829600095
56.0,0.8846414631195963,1.0589431638267877,0.6542808873668509,0.6994120082374238,1.0084768745110355,1.0060578607870851,0.8556561935421007,0.7574670855933826,0.7823948934915824,0.7503268581826774,0.7351753436984669,0.7166598672629891,0.6069545834389817,0.9534526556559525,0.8764161525871843
57.0,0.8123952229502291,1.0444397661463616,0.613902263891206,0.6668153871657171,0.9922551485370634,0.9891218243294053,0.837912316372806,0.7233853561322581,0.7572534931649059,0.7307499464886686,0.7168610582114757,0.6592792954553117,0.5826596511274941,0.9071499193606916,0.836641150206822
58.0,0.777933932864141,1.031261019121826,0.5765630337856177,0.6560769063993487,0.9782592961176453,0.9801194530516665,0.8271486796342427,0.6895724311966841,0.7195846138380632,0.7141912020982301,0.7011193072491072,0.634130297578768,0.5490182786479184,0.8527749596515093,0.814732675456123
59.0,0.7229331194087487,0.9965613507716451,0.5434597170670648,0.604994485696229,0.9367681550251397,0.9725162832161289,0.807491549554145,0.6503451676958464,0.6609038990444519,0.6678536834738759,0.6558776360971346,0.5985083521092184,0.5136243814345003,0.7906700587104445,0.7839006789568482
60.0,0.6974211747390971,0.9906846527685351,0.5214989114591617,0.5786795450443198,0.9345168253989105,0.9726111640077633,0.7936513353409107,0.6299287738495969,0.6136360767680523,0.6527852878683553,0.6418563266010558,0.556880615194458,0.4849961094976759,0.7453210631584476,0.7477519800501292
61.0,0.6815201922326878,0.9773422855099098,0.5225095846156654,0.5603972687306167,0.9332420440140504,0.9689762631499012,0.7663933126670396,0.598680424197156,0.5829671255482004,0.6297358236336734,0.6195317424504296,0.5432562076311735,0.4476937312695773,0.7162648566122366,0.7231361753152101
62.0,0.6512303117027626,0.9591197688945646,0.49441280792146713,0.5297358255378194,0.9212123082309194,0.9638060707539646,0.7276967496100882,0.5761254004909687,0.5297167967421131,0.6199791746491427,0.6058282315762095,0.5025959118992737,0.4047460019861009,0.692604092659807,0.6916503002128296
63.0,0.6279996327308548,0.945983658601557,0.46308335066416734,0.49926918122937974,0.9027683922473981,0.964277698327052,0.6742165478888366,0.535741630862154,0.4839933451521899,0.607563082338154,0.5896258630037332,0.46904831088790805,0.37637959262235027,0.671781773153659,0.6783916450499528
64.0,0.594652777433302,0.9092019792566137,0.44919057396637424,0.4728033616359779,0.8674924915706893,0.9546607313966974,0.6228623174451885,0.5004843464183265,0.4371527151139268,0.6184839005042395,0.58583083956097,0.4422091598695617,0.36017759108981023,0.6370278190077148,0.6554094855652247
65.0,0.5535268947372581,0.8887205358552296,0.41235389617523266,0.4534148473804076,0.8452818862716152,0.9439142873325365,0.5807664635659039,0.4982658579898591,0.395861640765465,0.6187781146277399,0.5771114482954648,0.4120062745056368,0.3319381649923575,0.5819848488761801,0.6340071793492896
66.0,0.5285730125617804,0.8688020506676551,0.40297834296187446,0.4399790562952111,0.8257945018406342,0.9459984482174905,0.5474913207560668,0.4992596624363978,0.3669206346348516,0.609136815596757,0.5692817431336958,0.39343112065182045,0.31315092832016306,0.5632295364413803,0.6071596916189903
67.0,0.4907646812458404,0.8538593055876657,0.3700173881488221,0.4088075062892641,0.7970997913338759,0.9445497389690182,0.49633329561831946,0.48444842903838486,0.32332276116004893,0.6139289359211179,0.5697112488469518,0.3538677693549736,0.2762660749740771,0.5165138786614035,0.5841722492456014
68.0,0.48915149685076087,0.8510138325082721,0.35773044546007393,0.39782483302784655,0.7707290649218764,0.9455785707060705,0.4671551162095651,0.47887818316326963,0.3032540257178402,0.6227484035663313,0.583787364605926,0.34413430190875083,0.2639204717838433,0.48607123443525374,0.5705751401655464
69.0,0.45267605248179427,0.8132012881250938,0.3372282289958058,0.3807462588708109,0.7296054311782131,0.9402475198898442,0.43604733896949854,0.4576113173172563,0.2696310434225294,0.6223286044406934,0.583989946294352,0.3227399540337058,0.23071095644637066,0.44635003001623336,0.5557569507560317
70.0,0.42192222657893536,0.7759516104851212,0.3298658140485005,0.36611119221536476,0.6893055394863116,0.9306831426914097,0.406025979728496,0.43629400655800427,0.24599632666531265,0.6191846919995047,0.582599326146441,0.30407724221999255,0.21016075467920345,0.4196708844457655,0.5422616357253237
71.0,0.4166899776464157,0.7483566446163287,0.3123256708824785,0.35646299452768104,0.6454055068713388,0.9173671171287363,0.36857519748110085,0.4162513807254384,0.21110347659279383,0.5997419269256579,0.5641336183208956,0.29142103414178533,0.1852067913473388,0.39977271090262223,0.5186223603750472
72.0,0.4168816520651945,0.7325734531367133,0.2973999267849815,0.3464118778675831,0.6063993191744724,0.8876919990146426,0.3320249657112682,0.406408984578849,0.18678155748628794,0.5761868648367043,0.5354891904787238,0.2829019934454552,0.17604610583287797,0.3628167522797855,0.4841010082528231
73.0,0.4153049898104568,0.7044310436351641,0.29140060433919546,0.3351544944891261,0.5610561841380802,0.8454341374282104,0.2979765125086832,0.4015041292306135,0.1597959487210997,0.5356020562168572,0.4937026149343283,0.26316660642845946,0.16625169788191335,0.33469437949133285,0.45957550072270176
74.0,0.4113241879963731,0.6735751799125449,0.27408464785518205,0.31215210103200836,0.5200085846153036,0.7958905904831182,0.26701108897804715,0.40089926322632624,0.1398779216401063,0.5062122692169756,0.46296902598377676,0.24427745860971,0.16108841019011785,0.30370568568196993,0.4233311396192095
75.0,0.38734472835265393,0.6410469072826944,0.26040262728910796,0.29110901679604606,0.47555962843302463,0.7481488214091545,0.2304879148000962,0.40197169422566426,0.11092767835866749,0.46718152533075136,0.4246283338512738,0.2148140832574719,0.1449068576613069,0.2626847729105556,0.37954476882667154
76.0,0.3805226049584841,0.6161585331554895,0.25624065102046734,0.28205200442302863,0.4421521848965673,0.7095718508755121,0.1976494677362567,0.3987536456820481,0.09168421766300576,0.44701152939884786,0.4045712111063185,0.21099215041733896,0.16010552057587898,0.24290600819818378,0.35162010712712755
77.0,0.37438130697078453,0.598094307090789,0.24644750638565838,0.272461172402944,0.4130253881018129,0.6688572540392742,0.17904265350356227,0.38263530259825507,0.08015092319337037,0.42020373943246775,0.3795946023860628,0.19943366344612687,0.16090925393813454,0.22734827643963776,0.33292385405762775
78.0,0.3703864750764037,0.5667860808442434,0.23588553321133274,0.26434057148547063,0.3781834867799276,0.633926232555861,0.15246868064074834,0.37325521939059125,0.06684751849319001,0.3982461183742337,0.35794385138107615,0.1943637185831066,0.15437514721782034,0.21181351377146856,0.31770405860422396
79.0,0.3696073466852572,0.5408239726192919,0.23092624764719227,0.24626400682171026,0.35025853446700883,0.6062817637857432,0.12626650233667822,0.3713058879461334,0.05914965777354623,0.379879366695103,0.3394753263004475,0.18547875940394615,0.1554205754605295,0.2060444428179419,0.3013098277427842
80.0,0.35290994177979873,0.5015142712248295,0.22317121257209394,0.2320031650782292,0.3106853221794952,0.5543532078027424,0.08876886085492587,0.3641691942007922,0.047934133910174065,0.35432304793893643,0.31128507326480087,0.16835696567430175,0.14561610071160086,0.18434984925775044,0.2712943289996758
81.0,0.34773231942764904,0.4650435492589746,0.21275111617873096,0.22602268576728943,0.2745955501305359,0.5123711311770733,0.06639260386566112,0.35260358702855776,0.03731632203467133,0.33161752049873333,0.28922350554540777,0.16091549954341258,0.14097031410412933,0.1681657704216458,0.25232686789495273
82.0,0.3395719915655712,0.43103459254302656,0.1909944950528822,0.20275550375558626,0.2296990562427638,0.46871146516521944,0.042699209907212,0.3227792033308912,0.028560048587547772,0.3061921817097782,0.2636921817190693,0.15233222458601384,0.13879256023039052,0.15214997313984338,0.23109694762014663
83.0,0.32596000263591346,0.3990629900686666,0.1825605372605638,0.20197513957748645,0.19607081834848095,0.4267192661954441,0.03214927444769296,0.3080336041759515,0.027901152591732946,0.2805328290359801,0.24092886869752084,0.16040124183322418,0.14840129196481566,0.13434613711002974,0.21718319516128015
84.0,0.3184845920668283,0.36873750231876273,0.16887626976872694,0.1920047632187329,0.16702887857388535,0.3870522921911478,0.026986913995291243,0.30018403641730956,0.02595874904723793,0.2539253505350509,0.21679663767212146,0.16265790411702552,0.1474401822044921,0.1244488303289924,0.19393168626565738
85.0,0.2938422755571369,0.3327363595187225,0.1539103425384924,0.18563503379456295,0.12782802266296903,0.33249264117131333,0.019969155891688684,0.27030646666281377,0.01925753388661332,0.21049516818264663,0.1829262459342799,0.1522907794881228,0.13678353515408612,0.10476480415870683,0.16851380820194586
86.0,0.28906107842300094,0.29998327529658453,0.15306236080963842,0.17747811834695076,0.0943786809587077,0.29062172805084857,0.014598214615794927,0.24220831671140738,0.017782735295902494,0.17942901644839424,0.1588634637582176,0.14544648594971105,0.13740546531193343,0.10247617109128732,0.14565902280825918
87.0,0.2847650541080951,0.27305259786284725,0.1414613634154971,0.16684785451054948,0.06205909254627465,0.2419176547820394,0.004786579697395116,0.20473393345866797,0.01578653818456742,0.14794262488941756,0.12976080671674559,0.1315664129985389,0.1444276028075044,0.08813112611588408,0.1308808633271646
88.0,0.2705298936354805,0.2222729524794987,0.14081664810824127,0.15327627329151527,0.026131295620083886,0.182098021798764,-0.000516927711318497,0.17159947327731603,0.005569171475301596,0.1005419428829715,0.08727934342281575,0.12631158086462613,0.15274004568578028,0.07931128200319004,0.09761830560593127
89.0,0.2539964145558725,0.18801838409067045,0.13105479534611997,0.14381861098190388,0.01025352963969273,0.14241134881562792,-0.0017493762728124811,0.15161969881967932,0.005587576259606788,0.0665493365779045,0.05318035263010046,0.11929528408733701,0.15129925851256287,0.07732398734257763,0.08234344056535077
90.0,0.25636087820501297,0.17753081851783054,0.12963386734929508,0.13965541514413896,0.010046154091650668,0.11540685998345057,-0.0020443645657324686,0.13937183802669914,0.005314338249973095,0.04262347455305073,0.029109961049054202,0.11213400090917026,0.15818452971646196,0.07776863093474522,0.06443166550890801
91.0,0.2544974557047789,0.1630483140350936,0.11925169886217474,0.1322845187179474,0.0023335348117952603,0.0671354145458394,-0.0018057006123808957,0.12467697615259433,0.00424433926085521,0.0008687917386620652,-0.013136810492370745,0.1137880409308084,0.16418466511369198,0.07021464812091639,0.040567667721230535
92.0,0.2339773043945549,0.14299654316116714,0.11585020355531987,0.11918904861396416,0.0029362140555932795,0.03936946678189771,-0.0019027876172431598,0.10628875052374805,0.004199943241632505,-0.00480325905484182,-0.016102694322208552,0.10609507204519356,0.16256810424726154,0.05378220779768684,0.026811153981803906
93.0,0.20718675239092219,0.11218261475215432,0.10564807157907857,0.10874039515397554,-3.177515035675885e-05,0.01700013562290065,-0.00206028201672896,0.08943048768795263,0.005973147634033336,-0.009277939642659844,-0.018049869517333113,0.09485607683048088,0.15344391377691127,0.05254850454483751,0.01530448488104175
94.0,0.18101075131436406,0.10064809815927644,0.09347485771622574,0.08805030346257135,0.00028990684143397733,0.01314913804515322,-0.0016409135962586678,0.06733440619433025,0.004596616964245605,-0.010120280964897584,-0.01596823423138372,0.08788706520249838,0.1463378387938555,0.0481334718163332,0.006921918779970585
95.0,0.16470236151845732,0.09042837347449442,0.08379931518547966,0.08410598486445046,2.0268954654146153e-05,0.01236438596157927,-0.0019526184353528665,0.030918968243832803,0.004405387855853086,-0.01370370034115664,-0.01670670334415964,0.08999059096093953,0.14113123202550848,0.04609200953834222,0.005063660595413026
96.0,0.15844177221402042,0.0693831822765757,0.07920673749609641,0.07989730245662405,0.00027281356955732226,0.010677781125894471,-0.00476079140111143,0.012071399267429887,0.0046382382615971374,-0.013839513429147712,-0.016897617404682878,0.09217851899255443,0.1379371447925488,0.04737125522847586,0.0053510459022891605
97.0,0.1332649501965891,0.05938799557374414,0.05896812333215289,0.06575831404884105,0.00022596985714396593,0.010391451808243675,-0.004736958622863297,-0.013864133428869427,0.004742584690006124,-0.01402904176980234,-0.017134631831914143,0.07518838016296751,0.10899644769762534,0.0390432677922003,0.0054308079595100445
98.0,0.11680753732308186,0.03694273835115893,0.04794048824023469,0.060561238762860334,-0.0001938878542665031,0.009877063206952448,-0.004740446914091495,-0.021547058190764398,0.004480354471988703,-0.01381000616930502,-0.016822054362076105,0.07273619289639652,0.09661773591900792,0.03765766687348411,0.0037643580809221216
99.0,0.10831152786655039,0.0377398619743417,0.051245768012149584,0.05729171239468601,0.00012438907137419036,0.00863045071982376,-0.004388808941225333,-0.036779784291143196,0.003168173261405371,-0.015426156690220998,-0.018493641352797685,0.06951775692219986,0.08814267428137909,0.03393558401113772,0.0024323556363755627
100.0,0.10007869138704546,0.031756095909324975,0.047146211340456746,0.060007984460672494,0.0002962173445266199,0.00692490138179134,-0.004190207225099561,-0.0446119020500769,0.0015405767611856352,-0.01820340771368954,-0.02124292139150109,0.06592013218745642,0.0845138281622084,0.03374485356584595,0.0013239892824954524
101.0,0.0888214747692594,0.03258589062315899,0.03549170331160951,0.059646778841030465,0.000276312020235882,0.007079352890517943,-0.004283447680130537,-0.07108174458704501,0.001628601727670894,-0.0253992242653555,-0.0253992242653555,0.0656335435808938,0.08520715944519477,0.03527967517348981,0.00041272449057065355
102.0,0.07664389920975004,0.026635095384314734,0.023462257131086565,0.04844348221230338,0.0005449430670269348,0.00702641054105331,-0.0043220575962539705,-0.08125633858598964,0.00046304645722825515,-0.027293534262232546,-0.027293534262232546,0.06099518676175502,0.06799833397267455,0.03501379333516754,0.0005883384677547707
103.0,0.05964116642369373,0.020473283866708138,0.022674105210749133,0.05043458225005431,0.0003186110646066798,0.0068005870049140296,-0.004820940136116167,-0.08378254811306979,0.0003129263837017213,-0.025291795604894148,-0.025291795604894148,0.05673857305509393,0.062149913410516996,0.03295607272237056,0.0004179470808467365
104.0,0.057640378367306816,0.020525135544427243,0.014460208341667018,0.035782344761459375,0.00023949844916010285,0.007725936120137966,-0.004777315342477515,-0.08417515798629713,-0.0015635306811674504,-0.02769382521287042,-0.02769382521287042,0.033749241247208336,0.04761691188958909,0.02488650244724387,-0.0023745798433452777
105.0,0.04422667312988956,0.016681249414716718,0.011471760817351788,0.025789456179389554,-0.0008285307608216895,0.005976257873055224,-0.004704497026213707,-0.09039284993829529,-0.0008934940263947142,-0.021891101255633743,-0.021891101255633743,0.016872255420549834,0.03863478657239416,0.007751803222939324,-0.004666026919148691
106.0,0.038651979454,0.01667554782402501,0.011915673926656488,0.015784470830312425,-0.0009917188207413106,0.005585726298743087,-0.005190091682878908,-0.0731715170476302,-0.0011863461661626752,-0.023116670106797153,-0.023116670106797153,0.01007109331538263,0.03650449012960934,0.007729537793788751,-0.005109587880073894
107.0,0.03563308499137944,0.016699434029770973,0.00504811056899327,0.012629570826459024,-0.0003277185619668672,0.005486860314098086,-0.0047729700564845875,-0.07820017864019185,-0.0010415510662147727,-0.026923103302393107,-0.026923103302393107,0.00679473827473304,0.025750452347519444,0.004366636847738166,-0.004792120507650387
108.0,0.028806502069085187,0.01651172255748283,-0.00021277602640655823,0.00513932749634693,-0.0006243255837417894,0.005272431655803626,-0.0052777821220611025,-0.0753376054068468,-0.001359225348586251,-0.028138623765903585,-0.028138623765903585,0.0067841179254628054,0.010944807207858535,0.0005805332832345657,-0.005300484729663666
109.0,0.0219542609060759,0.01726735612232486,-0.015702821992995296,-0.006071593041669169,-0.0005773425781602752,0.004501058538328847,-0.005209892939770067,-0.07237178437762667,-0.0012188343039900437,-0.028503849686332502,-0.028503849686332502,0.007144135709923666,-0.00035456754988914005,0.0008300622146636668,-0.0036114689537282882
110.0,0.01788542706735606,0.017420710140188644,-0.01535015492196248,-0.009563254555498588,-0.0003624979495910673,0.00452968725490187,-0.004927679831307516,-0.07151338701358143,-0.0010548365416274922,-0.027939176151065417,-0.027939176151065417,0.003364040782140873,-0.0042326527658353074,0.0009889483544230928,-0.003347524070009137
111.0,0.010166237959232017,0.01734107383740924,-0.0194641757602533,-0.02136252895531798,-0.0006958473837058125,0.002448397082529056,-0.005237934473106774,-0.07277370630605746,-0.005149718971099463,-0.028298706701858817,-0.028298706701858817,0.0030722866406329126,-0.012256170731142354,0.0007793984750261555,-0.0035732490618806847
