T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
81.0,0.06927710843373494,0.10993975903614457,0.07530120481927711,0.03313253012048193,0.13403614457831325,0.11897590361445783,0.10542168674698796,0.06626506024096386,0.05572289156626506,0.04969879518072289,0.10692771084337349
82.0,0.1566265060240964,0.16415662650602408,0.1430722891566265,0.060240963855421686,0.2575301204819277,0.18674698795180722,0.15963855421686746,0.09186746987951808,0.08283132530120482,0.058734939759036146,0.14006024096385541
83.0,0.15512048192771086,0.25150602409638556,0.19578313253012047,0.1280120481927711,0.3147590361445783,0.25903614457831325,0.22590361445783133,0.11144578313253012,0.0858433734939759,0.058734939759036146,0.14156626506024098
84.0,0.15210843373493976,0.25150602409638556,0.1927710843373494,0.12650602409638553,0.30873493975903615,0.2605421686746988,0.22740963855421686,0.11295180722891567,0.08734939759036145,0.058734939759036146,0.1430722891566265
85.0,0.16716867469879518,0.24849397590361447,0.19427710843373494,0.13855421686746988,0.32981927710843373,0.25301204819277107,0.23644578313253012,0.11897590361445783,0.09337349397590361,0.06626506024096386,0.1536144578313253
86.0,0.15060240963855423,0.25301204819277107,0.20481927710843373,0.1460843373493976,0.3102409638554217,0.2620481927710843,0.2319277108433735,0.11295180722891567,0.08734939759036145,0.0572289156626506,0.14156626506024098
87.0,0.15060240963855423,0.25301204819277107,0.20481927710843373,0.1460843373493976,0.3132530120481928,0.26506024096385544,0.23343373493975902,0.1144578313253012,0.08885542168674698,0.058734939759036146,0.1430722891566265
88.0,0.1460843373493976,0.25150602409638556,0.2063253012048193,0.1460843373493976,0.30271084337349397,0.2560240963855422,0.22439759036144577,0.10692771084337349,0.08885542168674698,0.05572289156626506,0.14457831325301204
89.0,0.1460843373493976,0.24397590361445784,0.20180722891566266,0.29518072289156627,0.29518072289156627,0.2560240963855422,0.22439759036144577,0.10843373493975904,0.08283132530120482,0.05421686746987952,0.14006024096385541
90.0,0.12349397590361445,0.21084337349397592,0.1897590361445783,0.28012048192771083,0.28463855421686746,0.24548192771084337,0.22740963855421686,0.10993975903614457,0.08433734939759036,0.05421686746987952,0.1430722891566265
91.0,0.11295180722891567,0.18674698795180722,0.15963855421686746,0.2891566265060241,0.21987951807228914,0.18825301204819278,0.15963855421686746,0.07228915662650602,0.06325301204819277,0.03765060240963856,0.10542168674698796
92.0,0.025602409638554216,0.13253012048192772,0.09036144578313253,0.2620481927710843,0.0963855421686747,0.11746987951807229,0.10391566265060241,0.045180722891566265,0.05271084337349398,0.0286144578313253,0.06626506024096386
93.0,0.025602409638554216,0.04216867469879518,0.03765060240963856,0.19728915662650603,0.04066265060240964,0.04819277108433735,0.0391566265060241,0.02710843373493976,0.02710843373493976,0.01957831325301205,0.03463855421686747
94.0,0.02710843373493976,0.04066265060240964,0.03765060240963856,0.19728915662650603,0.04216867469879518,0.04216867469879518,0.03463855421686747,0.024096385542168676,0.024096385542168676,0.02108433734939759,0.03313253012048193
95.0,0.015060240963855422,0.0391566265060241,0.03614457831325301,0.2319277108433735,0.02108433734939759,0.0391566265060241,0.03162650602409638,0.024096385542168676,0.025602409638554216,0.01957831325301205,0.030120481927710843
96.0,0.015060240963855422,0.025602409638554216,0.01957831325301205,0.21385542168674698,0.024096385542168676,0.0286144578313253,0.02710843373493976,0.022590361445783132,0.02108433734939759,0.010542168674698794,0.02108433734939759
97.0,0.018072289156626505,0.025602409638554216,0.022590361445783132,0.22439759036144577,0.024096385542168676,0.0286144578313253,0.02710843373493976,0.022590361445783132,0.02108433734939759,0.010542168674698794,0.02108433734939759
98.0,0.015060240963855422,0.01957831325301205,0.018072289156626505,0.22439759036144577,0.02108433734939759,0.02710843373493976,0.025602409638554216,0.02108433734939759,0.01957831325301205,0.009036144578313253,0.01957831325301205
99.0,0.01355421686746988,0.018072289156626505,0.015060240963855422,0.07228915662650602,0.018072289156626505,0.022590361445783132,0.022590361445783132,0.018072289156626505,0.018072289156626505,0.009036144578313253,0.016566265060240965
100.0,0.01355421686746988,0.01355421686746988,0.01355421686746988,0.07228915662650602,0.01355421686746988,0.025602409638554216,0.022590361445783132,0.01957831325301205,0.022590361445783132,0.009036144578313253,0.02108433734939759
101.0,0.015060240963855422,0.01355421686746988,0.01355421686746988,0.06927710843373494,0.01355421686746988,0.02108433734939759,0.01957831325301205,0.01957831325301205,0.018072289156626505,0.007530120481927711,0.016566265060240965
102.0,0.015060240963855422,0.016566265060240965,0.015060240963855422,0.06927710843373494,0.01355421686746988,0.022590361445783132,0.01957831325301205,0.01957831325301205,0.018072289156626505,0.007530120481927711,0.016566265060240965
103.0,0.015060240963855422,0.016566265060240965,0.016566265060240965,0.07981927710843373,0.01355421686746988,0.022590361445783132,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.009036144578313253,0.01957831325301205
104.0,0.012048192771084338,0.01957831325301205,0.018072289156626505,0.07981927710843373,0.010542168674698794,0.02108433734939759,0.01957831325301205,0.01957831325301205,0.01957831325301205,0.007530120481927711,0.018072289156626505
105.0,0.016566265060240965,0.018072289156626505,0.02108433734939759,0.0391566265060241,0.018072289156626505,0.02108433734939759,0.015060240963855422,0.015060240963855422,0.02710843373493976,0.016566265060240965,0.025602409638554216
106.0,0.01355421686746988,0.022590361445783132,0.025602409638554216,0.0391566265060241,0.016566265060240965,0.02710843373493976,0.022590361445783132,0.022590361445783132,0.024096385542168676,0.016566265060240965,0.024096385542168676
107.0,0.01355421686746988,0.024096385542168676,0.025602409638554216,0.0286144578313253,0.01355421686746988,0.02710843373493976,0.024096385542168676,0.024096385542168676,0.025602409638554216,0.02108433734939759,0.025602409638554216
108.0,0.01355421686746988,0.02710843373493976,0.02710843373493976,0.05271084337349398,0.018072289156626505,0.030120481927710843,0.02710843373493976,0.02710843373493976,0.025602409638554216,0.02108433734939759,0.025602409638554216
109.0,0.015060240963855422,0.02710843373493976,0.02710843373493976,0.04969879518072289,0.018072289156626505,0.030120481927710843,0.02710843373493976,0.02710843373493976,0.025602409638554216,0.02108433734939759,0.02710843373493976
110.0,0.015060240963855422,0.03162650602409638,0.03162650602409638,0.09789156626506024,0.018072289156626505,0.02710843373493976,0.025602409638554216,0.025602409638554216,0.0286144578313253,0.025602409638554216,0.03162650602409638
111.0,0.01355421686746988,0.0286144578313253,0.02710843373493976,0.09186746987951808,0.01957831325301205,0.0286144578313253,0.02710843373493976,0.02710843373493976,0.025602409638554216,0.02710843373493976,0.0286144578313253
112.0,0.01355421686746988,0.03162650602409638,0.030120481927710843,0.09186746987951808,0.022590361445783132,0.030120481927710843,0.03162650602409638,0.03162650602409638,0.0286144578313253,0.030120481927710843,0.03162650602409638
113.0,0.030120481927710843,0.04066265060240964,0.03765060240963856,0.14759036144578314,0.0286144578313253,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.0391566265060241,0.04216867469879518,0.04216867469879518
114.0,0.030120481927710843,0.0391566265060241,0.03765060240963856,0.14759036144578314,0.03162650602409638,0.03614457831325301,0.0391566265060241,0.0391566265060241,0.03614457831325301,0.04066265060240964,0.0391566265060241
115.0,0.060240963855421686,0.045180722891566265,0.03463855421686747,0.14156626506024098,0.03765060240963856,0.05120481927710843,0.058734939759036146,0.058734939759036146,0.07680722891566265,0.07981927710843373,0.08433734939759036
116.0,0.060240963855421686,0.0677710843373494,0.061746987951807226,0.1686746987951807,0.061746987951807226,0.06475903614457831,0.0677710843373494,0.0677710843373494,0.06626506024096386,0.07078313253012049,0.07379518072289157
117.0,0.0572289156626506,0.07379518072289157,0.06927710843373494,0.1686746987951807,0.07078313253012049,0.06927710843373494,0.07379518072289157,0.07379518072289157,0.07680722891566265,0.08132530120481928,0.08433734939759036
118.0,0.08132530120481928,0.07981927710843373,0.07228915662650602,0.14457831325301204,0.06927710843373494,0.0783132530120482,0.07530120481927711,0.07530120481927711,0.08734939759036145,0.09337349397590361,0.09487951807228916
119.0,0.07981927710843373,0.09036144578313253,0.0858433734939759,0.16716867469879518,0.0858433734939759,0.09036144578313253,0.08885542168674698,0.08885542168674698,0.09789156626506024,0.10391566265060241,0.10542168674698796
120.0,0.1144578313253012,0.10843373493975904,0.09939759036144578,0.11897590361445783,0.09789156626506024,0.10240963855421686,0.10843373493975904,0.10993975903614457,0.11596385542168675,0.11746987951807229,0.11897590361445783
121.0,0.10993975903614457,0.1355421686746988,0.11295180722891567,0.11897590361445783,0.0963855421686747,0.125,0.11144578313253012,0.11295180722891567,0.17018072289156627,0.17018072289156627,0.17620481927710843
122.0,0.10993975903614457,0.16415662650602408,0.15813253012048192,0.14909638554216867,0.15963855421686746,0.16716867469879518,0.1746987951807229,0.17921686746987953,0.18674698795180722,0.1852409638554217,0.1927710843373494
123.0,0.14759036144578314,0.17921686746987953,0.17620481927710843,0.07981927710843373,0.1822289156626506,0.1927710843373494,0.21084337349397592,0.21686746987951808,0.22740963855421686,0.22740963855421686,0.23343373493975902
124.0,0.14759036144578314,0.2063253012048193,0.19879518072289157,0.07981927710843373,0.1822289156626506,0.20783132530120482,0.21385542168674698,0.21987951807228914,0.21987951807228914,0.2183734939759036,0.22590361445783133
125.0,0.14759036144578314,0.19879518072289157,0.2003012048192771,0.16114457831325302,0.17018072289156627,0.20180722891566266,0.2063253012048193,0.21234939759036145,0.23343373493975902,0.2319277108433735,0.2394578313253012
126.0,0.1280120481927711,0.1822289156626506,0.17921686746987953,0.13403614457831325,0.15512048192771086,0.18373493975903615,0.18825301204819278,0.19427710843373494,0.19578313253012047,0.19427710843373494,0.19578313253012047
127.0,0.1280120481927711,0.18072289156626506,0.17018072289156627,0.13403614457831325,0.1460843373493976,0.17921686746987953,0.18072289156626506,0.18674698795180722,0.21084337349397592,0.2033132530120482,0.20933734939759036
128.0,0.10391566265060241,0.18825301204819278,0.18373493975903615,0.1536144578313253,0.15813253012048192,0.18373493975903615,0.19427710843373494,0.2003012048192771,0.20933734939759036,0.2033132530120482,0.21084337349397592
129.0,0.11596385542168675,0.18373493975903615,0.17620481927710843,0.13102409638554216,0.14457831325301204,0.1746987951807229,0.1852409638554217,0.19126506024096385,0.19427710843373494,0.18674698795180722,0.19578313253012047
130.0,0.11596385542168675,0.16415662650602408,0.15963855421686746,0.13102409638554216,0.13102409638554216,0.15963855421686746,0.16265060240963855,0.16716867469879518,0.1852409638554217,0.17771084337349397,0.18674698795180722
131.0,0.08132530120481928,0.14457831325301204,0.1536144578313253,0.1460843373493976,0.14006024096385541,0.1430722891566265,0.1686746987951807,0.17319277108433734,0.17771084337349397,0.1746987951807229,0.1822289156626506
132.0,0.09337349397590361,0.11144578313253012,0.11144578313253012,0.11596385542168675,0.07379518072289157,0.10090361445783133,0.10090361445783133,0.10240963855421686,0.12349397590361445,0.12048192771084337,0.12349397590361445
133.0,0.0391566265060241,0.08734939759036145,0.08433734939759036,0.11596385542168675,0.045180722891566265,0.06927710843373494,0.06475903614457831,0.06475903614457831,0.10993975903614457,0.10843373493975904,0.10993975903614457
134.0,0.0391566265060241,0.060240963855421686,0.060240963855421686,0.11596385542168675,0.04216867469879518,0.05572289156626506,0.058734939759036146,0.058734939759036146,0.06626506024096386,0.061746987951807226,0.06475903614457831
135.0,0.2620481927710843,0.15210843373493976,0.1460843373493976,0.05271084337349398,0.05120481927710843,0.1355421686746988,0.08885542168674698,0.09487951807228916,0.3042168674698795,0.3072289156626506,0.3102409638554217
136.0,0.2469879518072289,0.28012048192771083,0.29066265060240964,0.05271084337349398,0.2063253012048193,0.2183734939759036,0.2635542168674699,0.2996987951807229,0.29066265060240964,0.2936746987951807,0.29668674698795183
137.0,0.2469879518072289,0.27710843373493976,0.2921686746987952,0.05271084337349398,0.20783132530120482,0.21686746987951808,0.2620481927710843,0.29819277108433734,0.2891566265060241,0.2936746987951807,0.29668674698795183
138.0,0.25903614457831325,0.26506024096385544,0.28012048192771083,0.03313253012048193,0.19427710843373494,0.20180722891566266,0.24397590361445784,0.28012048192771083,0.2756024096385542,0.286144578313253,0.2876506024096386
139.0,0.2469879518072289,0.2635542168674699,0.2786144578313253,0.10240963855421686,0.19427710843373494,0.20481927710843373,0.24849397590361447,0.28313253012048195,0.2740963855421687,0.2816265060240964,0.2816265060240964
140.0,0.2469879518072289,0.2635542168674699,0.2786144578313253,0.10240963855421686,0.19578313253012047,0.20933734939759036,0.24849397590361447,0.28463855421686746,0.27710843373493976,0.2816265060240964,0.28463855421686746
141.0,0.2469879518072289,0.2560240963855422,0.2756024096385542,0.08734939759036145,0.18825301204819278,0.20481927710843373,0.2394578313253012,0.2756024096385542,0.27710843373493976,0.28463855421686746,0.28463855421686746
142.0,0.24397590361445784,0.25301204819277107,0.2710843373493976,0.08734939759036145,0.18674698795180722,0.2003012048192771,0.2394578313253012,0.27710843373493976,0.26957831325301207,0.27710843373493976,0.27710843373493976
143.0,0.24397590361445784,0.2921686746987952,0.30873493975903615,0.09789156626506024,0.18825301204819278,0.21686746987951808,0.24096385542168675,0.2786144578313253,0.3042168674698795,0.3117469879518072,0.3147590361445783
144.0,0.24397590361445784,0.29066265060240964,0.3102409638554217,0.09789156626506024,0.21987951807228914,0.2319277108433735,0.26957831325301207,0.3102409638554217,0.2996987951807229,0.3072289156626506,0.3102409638554217
145.0,0.02710843373493976,0.20481927710843373,0.22439759036144577,0.07981927710843373,0.21084337349397592,0.14156626506024098,0.23042168674698796,0.26506024096385544,0.30120481927710846,0.3117469879518072,0.3132530120481928
146.0,0.02710843373493976,0.061746987951807226,0.06927710843373494,0.07981927710843373,0.046686746987951805,0.0572289156626506,0.0572289156626506,0.06325301204819277,0.06475903614457831,0.06475903614457831,0.07078313253012049
147.0,0.02710843373493976,0.05572289156626506,0.06626506024096386,0.09036144578313253,0.046686746987951805,0.05572289156626506,0.0572289156626506,0.06325301204819277,0.06626506024096386,0.06626506024096386,0.07228915662650602
148.0,0.015060240963855422,0.05271084337349398,0.06325301204819277,0.09036144578313253,0.045180722891566265,0.05572289156626506,0.0572289156626506,0.06325301204819277,0.06475903614457831,0.06475903614457831,0.07078313253012049
149.0,0.016566265060240965,0.04819277108433735,0.0572289156626506,0.02108433734939759,0.04216867469879518,0.05271084337349398,0.04969879518072289,0.0572289156626506,0.06325301204819277,0.061746987951807226,0.06626506024096386
150.0,0.016566265060240965,0.04819277108433735,0.05572289156626506,0.02108433734939759,0.04066265060240964,0.04969879518072289,0.04969879518072289,0.05572289156626506,0.05572289156626506,0.05572289156626506,0.060240963855421686
151.0,0.016566265060240965,0.046686746987951805,0.05421686746987952,0.02108433734939759,0.0391566265060241,0.04819277108433735,0.04969879518072289,0.05572289156626506,0.05120481927710843,0.05572289156626506,0.05572289156626506
152.0,0.007530120481927711,0.04969879518072289,0.05120481927710843,0.025602409638554216,0.0391566265060241,0.04819277108433735,0.05120481927710843,0.05421686746987952,0.05421686746987952,0.05271084337349398,0.05572289156626506
153.0,0.018072289156626505,0.012048192771084338,0.018072289156626505,0.015060240963855422,0.03614457831325301,0.03162650602409638,0.046686746987951805,0.05120481927710843,0.05120481927710843,0.04969879518072289,0.05271084337349398
154.0,0.018072289156626505,0.012048192771084338,0.015060240963855422,0.015060240963855422,0.004518072289156626,0.015060240963855422,0.01957831325301205,0.01957831325301205,0.01355421686746988,0.012048192771084338,0.012048192771084338
155.0,0.018072289156626505,0.01355421686746988,0.02108433734939759,0.015060240963855422,0.0030120481927710845,0.015060240963855422,0.015060240963855422,0.015060240963855422,0.0286144578313253,0.024096385542168676,0.01957831325301205
156.0,0.012048192771084338,0.012048192771084338,0.02710843373493976,0.015060240963855422,0.006024096385542169,0.01957831325301205,0.022590361445783132,0.022590361445783132,0.025602409638554216,0.01957831325301205,0.018072289156626505
157.0,0.012048192771084338,0.012048192771084338,0.02710843373493976,0.03614457831325301,0.004518072289156626,0.01957831325301205,0.022590361445783132,0.022590361445783132,0.02108433734939759,0.018072289156626505,0.012048192771084338
158.0,0.012048192771084338,0.010542168674698794,0.02710843373493976,0.03614457831325301,0.004518072289156626,0.018072289156626505,0.022590361445783132,0.022590361445783132,0.01957831325301205,0.016566265060240965,0.010542168674698794
159.0,0.010542168674698794,0.012048192771084338,0.0286144578313253,0.03614457831325301,0.004518072289156626,0.015060240963855422,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.01957831325301205,0.012048192771084338
160.0,0.010542168674698794,0.016566265060240965,0.03614457831325301,0.03614457831325301,0.004518072289156626,0.01355421686746988,0.022590361445783132,0.024096385542168676,0.025602409638554216,0.022590361445783132,0.015060240963855422
161.0,0.010542168674698794,0.016566265060240965,0.0391566265060241,0.03614457831325301,0.004518072289156626,0.01355421686746988,0.01957831325301205,0.02108433734939759,0.025602409638554216,0.024096385542168676,0.016566265060240965
